0,-398.0831086006911,0.07871340517945512
1,-398.20220856246397,-0.021285417125638872
2,-398.22226644703215,-0.00650747001526533
3,-397.3418020256038,-0.17714487179684807
4,-397.39005247283126,-0.11507322536183642
5,-397.9395767889117,-0.07343684472272134
6,-397.7866727067935,-0.09441204494127146
7,-397.01015234091375,0.1564636625342504
8,-396.9703182707861,0.17952546720347126
9,-397.59928760941125,-0.11227941486927745
10,-397.43410282140223,-0.16189893336865277
11,-396.0945303972511,0.2291110792264163
12,-397.5341447307953,0.13878513979367726
13,-396.62540932221543,0.1473123715008815
14,-398.060772112155,0.04588819609551498
15,-396.4310919825568,0.17424136067863624
16,-397.6500692307636,-0.10274216688943513
17,-396.25187172002126,0.17564481615817423
18,-397.75257074655764,-0.09719774182733247
19,-398.1825144968144,-0.040764589850747115
20,-397.48298353829915,0.13549993139151456
21,-398.2059362546227,-0.018734976542827634
22,-398.131628827435,0.03863522604301983
23,-397.8109543885041,-0.12155033439588749
24,-397.17355905343504,-0.16377282659797104
25,-397.70370266102003,-0.09738226816993367
26,-397.6674831706387,-0.1396974319560206
27,-398.2227700592394,0.005360349564252706
28,-397.2385248572574,-0.17923133985406714
29,-398.17039498714456,0.04163693385072379
30,-395.56367087004105,0.23229599073752152
31,-398.00833229161174,0.07119662758042296
32,-395.43148789471724,0.2278317884617
33,-398.21575650795046,0.016617849900818694
34,-398.1974316367705,0.02786434241706807
35,-398.14762863800024,-0.03831006548199588
36,-395.5445115099085,0.19918042194105473
37,-396.3376380583073,0.1526971238420855
38,-397.61194359216825,0.09482644247694808
39,-394.62128610934633,-0.2235215183814955
40,-398.1487703487421,0.04935971252953544
41,-398.2090977458907,0.019869883745443146
42,-398.19513007411166,0.021011018757587523
43,-397.9728908294366,0.09795587100010653
44,-398.1334534170499,-0.06432654116155918
45,-398.14019234024147,-0.05385807599320584
46,-398.22429340442807,0.001087776702860111
47,-398.1140997890248,0.053124700412763785
48,-398.1515215418059,-0.03607830070087766
49,-398.2236698308909,-0.0030785887081132427
50,-398.1252104031662,0.03581425008810247
51,-398.0431730370424,0.0746124979269541
52,-398.1029414659984,-0.06949715592483363
53,-397.71229994771136,0.12986096634081873
54,-398.1486405667134,0.03811938019758497
55,-397.7859172777223,0.08051852535142988
56,-398.0839347688505,0.05945153996507831
57,-397.5608614189161,0.09195577957473067
58,-398.22099004949513,0.007539748996737421
59,-397.76683380516164,0.07902734382239347
60,-397.32752896374484,-0.17886077679997076
61,-397.27313098544244,0.12281646715828226
62,-396.8620808718548,0.14828022972828309
63,-398.0589372089163,0.06216601718744487
64,-397.4191648203006,-0.10428549332567119
65,-398.09826039310883,0.05917608752024703
66,-398.01590935340016,0.08771417705737697
67,-398.21433601801385,0.01105287124107481
68,-398.14029420580556,0.051412183849101005
69,-398.0942985556141,0.054825767541461304
70,-398.04243568800234,0.067129822866675
71,-396.9734097493458,-0.13352955234868047
72,-398.20933032963126,0.022679240202228543
73,-397.2860915113982,-0.11371937379443903
74,-398.22185344987486,-0.008632223788059402
75,-398.08471792554616,0.056847652312820476
76,-397.7679421690799,0.1250504135284104
77,-396.78894563908875,0.15725193633818513
78,-398.1825287271036,0.03577684580442209
79,-397.9683639480709,-0.08792368035925152
80,-398.15021384570156,-0.05020967046843726
81,-397.0008537535359,-0.17420777839857493
82,-398.12842979878303,-0.051223100168976694
83,-398.16827284733534,0.04754703309388999
84,-397.7006640330214,-0.148155238098052
85,-397.23863538795774,-0.12275684872488796
86,-398.22148221292684,-0.008702006186997444
87,-397.86254032982987,0.0920432751234832
88,-398.00668040530957,0.06858700258948038
89,-397.7163625519549,0.11490978540088131
90,-397.0284409711333,0.2134942758911761
91,-398.04411757427,0.05535103678726001
92,-398.1054184972253,0.05607337707644751
93,-397.7797668704052,0.11824950422501032
94,-398.15804433794096,0.046639854584288466
95,-398.194508298325,0.03055375308705449
96,-397.9917694650373,0.06529234138421963
97,-398.19006982943637,-0.02540879837229415
98,-398.1923614540129,0.02341422141982055
99,-398.0650747971702,0.05387286006636458
100,-398.087870927165,0.04769573015232993
101,-398.21625167548206,0.012742323596228402
102,-398.15153458855036,0.035462721585499936
103,-398.20628416764043,-0.01683618285886085
104,-398.17181882701095,0.029623078348127406
105,-398.18913664261527,0.024184502055203713
106,-398.13615084742264,0.03910708771302135
107,-397.7034429883761,-0.13113361865356646
108,-398.18210724435846,0.03189954385212418
109,-396.12128311607864,-0.25931924532219014
110,-398.16717625428385,0.03341553111583818
111,-397.8964754358045,-0.06966817660893182
112,-396.0665589891461,-0.3013458338349425
113,-398.1898477124777,0.030592324932159853
114,-397.9248699651676,0.07172739466503596
115,-396.74204280152884,-0.18962015743172847
116,-398.1194027595449,0.06135450397268695
117,-398.11550388403055,0.05655760697044639
118,-398.2170049424222,0.012259118500209967
119,-398.2166725721859,0.013471129778939214
120,-398.22426784624236,-0.001230394292586921
121,-398.1385282910812,0.038872586290589
122,-398.1767137200951,0.029121126285319012
123,-397.6095542937114,0.10454912196622977
124,-396.9467530257678,0.1482553504741738
125,-398.20343138977347,0.019291968473237227
126,-397.8005484004547,-0.13954758683186222
127,-398.18724181780385,0.02552213203579642
128,-398.1740655284258,0.027869781524160742
129,-398.16347506100453,-0.04184487971181936
130,-397.5410707878964,-0.18227239505216872
131,-398.2076432379428,0.018038774988038003
132,-398.09597163724163,-0.05680729730420165
133,-398.2205171616336,-0.008101348184888679
134,-397.51554613941346,-0.13698028850821137
135,-398.18835879330965,-0.02429430761651731
136,-398.15219331220766,-0.03409519515363261
137,-398.0231089181367,0.0682954124041342
138,-398.05496989025204,0.05266666603924085
139,-397.61065658172873,0.10196710345627023
140,-398.1878867017304,-0.02640326215062686
141,-398.1053941049528,-0.052919981763318205
142,-397.3732866390286,0.1058962307158584
143,-398.062651633328,0.05370567227937805
144,-398.062651633328,0.05370567227937805
145,-396.961446051032,0.14096116426706948
146,-397.4620640089759,0.12398761771816967
147,-396.2232959269107,-0.2768712887490644
148,-398.2186892079298,-0.011079942065444284
149,-398.12055475198264,0.040831597031999796
150,-398.22059177782245,-0.00973810584005805
151,-397.77630182636904,-0.08028731264032578
152,-398.121789209075,0.05038750615511883
153,-398.0852094845896,0.048980731824445206
154,-398.1379760056336,0.036678925262763146
155,-397.5796937691834,0.10198914492202714
156,-398.13662801393946,0.04717744647219719
157,-397.4128734628606,0.11249750085543933
158,-397.1647135795973,-0.1344364296926869
159,-398.1958872986288,0.021385515938828474
160,-398.20084535669264,-0.01928865803351805
161,-397.55887192642643,0.10866137858114017
162,-398.1958872986288,0.021385515938828474
163,-396.92259249054047,-0.23579507026399157
164,-398.18186478825487,-0.027118605696927284
165,-396.7069670135728,-0.24011303079733612
166,-398.1871613840847,-0.03554651589054262
167,-398.10693977658866,0.043554982616265274
168,-398.1958872986288,0.021385515938828474
169,-397.19383555097875,-0.19207358493156304
170,-398.20863841720046,-0.01893256513306877
171,-397.9684161839967,0.06669494652500237
172,-397.98361437677517,-0.06248224677544848
173,-398.0264814075738,-0.07305226246900752
174,-398.05979300278295,-0.06749876494533968
175,-398.2171320253493,0.011298006124857343
176,-397.1656618047954,0.12917974161336618
177,-398.05916440456554,-0.05145176072306289
